NM_SERVICE_DEF,NM_NAME,B_REQUIRED,N_PROP_TYPE,NM_SPACE,NM_ENUM
metratech.com/AccountCreation,Zip,N,0,,
metratech.com/AccountCreation,Payment_StartDate,N,3,,
metratech.com/AccountCreation,UserName,N,0,,
metratech.com/AccountCreation,AccountStatus,N,8,metratech.com/accountcreation,AccountStatus
metratech.com/AccountCreation,TimeZoneOffset,N,7,,
metratech.com/AccountCreation,AccountStartDate,N,3,,
metratech.com/AccountCreation,Operation,Y,8,metratech.com,operation
metratech.com/AccountCreation,PayerAccount,N,0,,
metratech.com/AccountCreation,CCardNumberL4D,N,0,,
metratech.com/AccountCreation,_AccountID,N,2,,
metratech.com/AccountCreation,Password_,N,0,,
metratech.com/AccountCreation,DayOfMonth,N,2,,
metratech.com/AccountCreation,MiddleInitial,N,0,,
metratech.com/AccountCreation,TimeZoneID,N,8,Global,TimeZoneID
metratech.com/AccountCreation,PaymentMethod,N,8,metratech.com/accountcreation,PaymentMethod
metratech.com/AccountCreation,StatusReason,N,8,metratech.com/accountcreation,StatusReason
metratech.com/AccountCreation,AncestorAccountNS,N,0,,
metratech.com/AccountCreation,Payment_EndDate,N,3,,
metratech.com/AccountCreation,Name_Space,N,0,,
metratech.com/AccountCreation,InvoiceMethod,N,8,metratech.com/accountcreation,InvoiceMethod
metratech.com/BusinessUnit,AccountStartDate,N,3,,
metratech.com/BusinessUnit,RPT_ISO_Currency,N,0,,
metratech.com/BusinessUnit,AreaKey,Y,0,,
metratech.com/BusinessUnit,Password_,Y,0,,
metratech.com/BusinessUnit,BU_Code,Y,0,,
metratech.com/BusinessUnit,Area,Y,0,,
metratech.com/BusinessUnit,BU_Description,Y,0,,
metratech.com/Company,UsageStatus,N,0,,
metratech.com/Company,VAT_Tax,N,0,,
metratech.com/Company,NoShowLeg,N,2,,
metratech.com/Company,AncestorArea,Y,0,,
metratech.com/Company,Password_,N,0,,
metratech.com/Company,SplitID,N,2,,
metratech.com/Company,Area,Y,0,,
metratech.com/Company,UsageCycleType,N,8,metratech.com/BillingCycle,UsageCycleType
metratech.com/Company,Name_Space,N,0,,
metratech.com/Company,Currency,N,0,,
metratech.com/Company,TransactionCookie,N,0,,
metratech.com/Company,NoShowBuf,N,2,,
metratech.com/Company,TruncateOldSubscriptions,N,9,,
metratech.com/Company,CompanyName,N,0,,
metratech.com/Company,RateCurrency,N,0,,
metratech.com/Company,PaymentStatus,N,8,metratech.com/accountcreation,PaymentStatus
metratech.com/Company,AncestorAreaKey,Y,0,,
metratech.com/Company,Pricelist,N,0,,
metratech.com/Company,InvoiceCurrency,N,0,,
metratech.com/Company,ApplyDefaultSecurityPolicy,N,9,,
metratech.com/Company,ApplyAccountTemplate,N,9,,
metratech.com/Company,DayOfMonth,N,2,,
metratech.com/Company,FORCECC,N,9,,
metratech.com/Company,Terminated,N,9,,
metratech.com/Company,Language,N,8,Global,LanguageCode
metratech.com/Company,UserName,N,0,,
metratech.com/Company,Deleted,N,9,,
metratech.com/Company,CompanySalesStatus,N,0,,
metratech.com/Company,ECC_Label,N,0,,
metratech.com/Company,_AccountID,N,2,,
metratech.com/Company,AreaKey,Y,0,,
metratech.com/Company,AccountStartDate,N,3,,
metratech.com/Company,ResPlusGreeting,N,2,,
metratech.com/CurrencyCascade,_AccountID,Y,2,,
metratech.com/DIVBankInfo,BankAccountNo,Y,0,,
metratech.com/DIVBankInfo,_AccountID,Y,2,,
metratech.com/DIVBankInfo,BankName,Y,0,,
metratech.com/DIVBankInfo,Row_ID,Y,2,,
metratech.com/DIVInvoiceInfo,Email,N,0,,
metratech.com/DIVInvoiceInfo,FacsimileTelephoneNumber,N,0,,
metratech.com/DIVInvoiceInfo,Country,N,0,,
metratech.com/DIVInvoiceInfo,City,N,0,,
metratech.com/DIVInvoiceInfo,Zip,N,0,,
metratech.com/DIVInvoiceInfo,Address,N,0,,
metratech.com/DIVInvoiceInfo,State,N,0,,
metratech.com/DIVInvoiceInfo,TaxID,N,0,,
metratech.com/DIVInvoiceInfo,Company,N,0,,
metratech.com/DIVInvoiceInfo,InvoiceCode,Y,0,,
metratech.com/DIVInvoiceInfo,_AccountID,Y,2,,
metratech.com/DIVInvoiceInfo,Row_ID,Y,2,,
metratech.com/DIVInvoiceInfo,PhoneNumber,N,0,,
metratech.com/DIVInvoiceInfo,DivisionURL,N,0,,
metratech.com/Division,Password_,Y,0,,
metratech.com/Division,Division_Code,Y,0,,
metratech.com/Division,DIV_ISO_Currency,N,0,,
metratech.com/Division,AncestorArea,Y,0,,
metratech.com/Division,AreaKey,Y,0,,
metratech.com/Division,Area,Y,0,,
metratech.com/Division,Division_Description,Y,0,,
metratech.com/Division,AccountStartDate,N,3,,
metratech.com/Division,AncestorAreaKey,Y,0,,
metratech.com/DIVTaxInfo,Percent,N,7,,
metratech.com/DIVTaxInfo,TaxCode,N,0,,
metratech.com/DIVTaxInfo,TransCode,N,0,,
metratech.com/DIVTaxInfo,_AccountID,Y,2,,
metratech.com/DIVTaxInfo,Row_ID,Y,2,,
metratech.com/InvoiceInfo,Token,N,0,,
metratech.com/InvoiceInfo,DunningExempt,N,9,,
metratech.com/InvoiceInfo,federalexemptflag,N,9,,
metratech.com/InvoiceInfo,SpecialInvoiceRun,N,9,,
metratech.com/InvoiceInfo,IPrintDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/InvoiceInfo,InvoiceLanguage,N,8,Global,LanguageCode
metratech.com/InvoiceInfo,CSRID,N,0,,
metratech.com/InvoiceInfo,PACSummary,N,9,,
metratech.com/InvoiceInfo,PaymentStatus,N,8,metratech.com/accountcreation,PaymentStatus
metratech.com/InvoiceInfo,CascadeDate,N,3,,
metratech.com/InvoiceInfo,TaxExempt,N,9,,
metratech.com/InvoiceInfo,CurrChargeSummary,N,9,,
metratech.com/InvoiceInfo,Cascade,N,0,,
metratech.com/InvoiceInfo,usfexemptflag,N,9,,
metratech.com/InvoiceInfo,SPrintDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/InvoiceInfo,PaymentTerms,N,2,,
metratech.com/InvoiceInfo,BillRefRpt,N,9,,
metratech.com/InvoiceInfo,Rollback,N,9,,
metratech.com/InvoiceInfo,InvoiceLevel,N,8,metratech.com/accountcreation,InvoiceLevel
metratech.com/InvoiceInfo,AreaKey,N,0,,
metratech.com/InvoiceInfo,ReadyCallRpt,N,9,,
metratech.com/InvoiceInfo,stateexemptflag,N,9,,
metratech.com/InvoiceInfo,Invoice_Type,N,8,metratech.com/accountcreation,InvoiceType
metratech.com/InvoiceInfo,InvoiceFormat,N,8,metratech.com/accountcreation,InvoiceFormat
metratech.com/InvoiceInfo,TaxExemptID,N,0,,
metratech.com/InvoiceInfo,Area,N,0,,
metratech.com/InvoiceInfo,BillRefRptDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/InvoiceInfo,VAT_Tax,N,0,,
metratech.com/InvoiceInfo,StatementPrint,N,9,,
metratech.com/InvoiceInfo,_AccountID,Y,2,,
metratech.com/InvoiceInfo,AncestorAccountID,N,2,,
metratech.com/InvoiceInfo,ReadyCallRptDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/InvoiceInfo,ConfDetails,N,9,,
metratech.com/InvoiceInfo,Vat_Id,N,2,,
metratech.com/Office,SB_Zip,N,0,,
metratech.com/Office,SB_RemitName,N,0,,
metratech.com/Office,SB_Country,N,0,,
metratech.com/Office,StatementNoPrint,N,2,,
metratech.com/Office,RateCurrency,N,0,,
metratech.com/Office,SBCity,N,0,,
metratech.com/Office,Password_,Y,0,,
metratech.com/Office,AncestorAreaKey,Y,0,,
metratech.com/Office,FedTaxID,N,0,,
metratech.com/Office,SBInvoiceState,N,0,,
metratech.com/Office,SBEmail,N,0,,
metratech.com/Office,OfficeName,Y,0,,
metratech.com/Office,SB_ZipExt,N,0,,
metratech.com/Office,SB_InvoiceCode,N,0,,
metratech.com/Office,SB_PhoneNumberExt,N,0,,
metratech.com/Office,AncestorArea,Y,0,,
metratech.com/Office,ServiceBureau,N,0,,
metratech.com/Office,OfficeCode,Y,0,,
metratech.com/Office,AreaKey,Y,0,,
metratech.com/Office,WholesaleType,N,0,,
metratech.com/Office,SB_PhoneNumber2Ext,N,0,,
metratech.com/Office,Terminated,N,9,,
metratech.com/Office,OfficePhone,N,0,,
metratech.com/Office,InvoiceCurrency,N,0,,
metratech.com/Office,SB_Address2,N,0,,
metratech.com/Office,SB_Address3,N,0,,
metratech.com/Office,SB_Address1,N,0,,
metratech.com/Office,Area,Y,0,,
metratech.com/Office,Deleted,N,9,,
metratech.com/Office,AccountStartDate,N,3,,
metratech.com/Office,OfficePhoneFlag,N,0,,
metratech.com/Office,SBTermsCondURL,N,0,,
metratech.com/Office,NoPrint,N,2,,
metratech.com/Office,OffManagerID,N,2,,
metratech.com/Office,SB_PhoneNumber2,N,0,,
metratech.com/Office,SB_FAX,N,0,,
metratech.com/Office,SB_PhoneNumber,N,0,,
metratech.com/Owner,StatementPrint,N,9,,
metratech.com/Owner,Pricelist,N,0,,
metratech.com/Owner,PaymentTerms,N,2,,
metratech.com/Owner,MaxParticipants,N,2,,
metratech.com/Owner,UsageStatus,N,0,,
metratech.com/Owner,IPrintDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/Owner,UserName,N,0,,
metratech.com/Owner,AncestorArea,Y,0,,
metratech.com/Owner,Password_,N,0,,
metratech.com/Owner,AncestorAreaKey,Y,0,,
metratech.com/Owner,Email,N,0,,
metratech.com/Owner,SpecialInvoiceRun,N,9,,
metratech.com/Owner,PhoneNumberExt,N,0,,
metratech.com/Owner,PhoneNumber2,N,0,,
metratech.com/Owner,InvoicePrint,N,9,,
metratech.com/Owner,PAC_Value,N,0,,
metratech.com/Owner,InvoiceLanguage,N,8,Global,LanguageCode
metratech.com/Owner,UsageCycleType,N,8,metratech.com/BillingCycle,UsageCycleType
metratech.com/Owner,SPrintDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/Owner,PaymentStatus,N,8,metratech.com/accountcreation,PaymentStatus
metratech.com/Owner,NamePrefix,N,0,,
metratech.com/Owner,PhoneNumber,N,0,,
metratech.com/Owner,TransactionCookie,N,0,,
metratech.com/Owner,SIC_Code,N,0,,
metratech.com/Owner,Deleted,N,9,,
metratech.com/Owner,State,N,0,,
metratech.com/Owner,LastName,N,0,,
metratech.com/Owner,InvoiceFormat,N,8,metratech.com/accountcreation,InvoiceFormat
metratech.com/Owner,TruncateOldSubscriptions,N,9,,
metratech.com/Owner,Address1,N,0,,
metratech.com/Owner,Address2,N,0,,
metratech.com/Owner,Address3,N,0,,
metratech.com/Owner,ZipExt,N,0,,
metratech.com/Owner,TaxExempt,N,9,,
metratech.com/Owner,Country,N,0,,
metratech.com/Owner,CurrChargeSummary,N,9,,
metratech.com/Owner,ApplyDefaultSecurityPolicy,N,9,,
metratech.com/Owner,InvoiceLevel,N,8,metratech.com/accountcreation,InvoiceLevel
metratech.com/Owner,AreaKey,Y,0,,
metratech.com/Owner,Currency,N,0,,
metratech.com/Owner,Zip,N,0,,
metratech.com/Owner,SplitID,N,2,,
metratech.com/Owner,Area,Y,0,,
metratech.com/Owner,Language,N,8,Global,LanguageCode
metratech.com/Owner,Terminated,N,9,,
metratech.com/Owner,PACSummary,N,9,,
metratech.com/Owner,City,N,0,,
metratech.com/Owner,TaxExemptID,N,0,,
metratech.com/Owner,FirstName,N,0,,
metratech.com/Owner,Company,N,0,,
metratech.com/Owner,AccountStartDate,N,3,,
metratech.com/Account,CI_PhoneNumber2,N,0,,
metratech.com/Account,UserName,N,0,,
metratech.com/Account,CCType,N,0,,
metratech.com/Account,City,N,0,,
metratech.com/Account,PhoneNumberExt,N,0,,
metratech.com/Account,CI_LastName,N,0,,
metratech.com/Account,SpecialInvoiceRun,N,9,,
metratech.com/Account,PaymentMethod,N,8,metratech.com/accountcreation,PaymentMethod
metratech.com/Account,CI_FacsimileTelephoneNumber,N,0,,
metratech.com/Account,Country,N,0,,
metratech.com/Account,AreaKey,Y,0,,
metratech.com/Account,AncestorAreaKey,Y,0,,
metratech.com/Account,CI_NamePrefix,N,0,,
metratech.com/Account,Language,N,8,Global,LanguageCode
metratech.com/Account,Deleted,N,9,,
metratech.com/Account,FacsimileTelephoneNumber,N,0,,
metratech.com/Account,CCardExpiration,N,3,,
metratech.com/Account,InvoiceLanguage,N,8,Global,LanguageCode
metratech.com/Account,UsageStatus,N,0,,
metratech.com/Account,CCZipExt,N,0,,
metratech.com/Account,CI_Zip,N,0,,
metratech.com/Account,SIC_Code,N,0,,
metratech.com/Account,CI_MiddleInitial,N,0,,
metratech.com/Account,Password_,N,0,,
metratech.com/Account,DayOfMonth,N,2,,
metratech.com/Account,Account_Name,N,0,,
metratech.com/Account,CI_Country,N,0,,
metratech.com/Account,UsageCycleType,N,8,metratech.com/BillingCycle,UsageCycleType
metratech.com/Account,CI_PhoneNumber,N,0,,
metratech.com/Account,InvoicePrint,N,9,,
metratech.com/Account,LastName,N,0,,
metratech.com/Account,PhoneNumber2,N,0,,
metratech.com/Account,SPrintDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/Account,CI_PhoneNumber2Ext,N,0,,
metratech.com/Account,Terminated,N,9,,
metratech.com/Account,PhoneNumber2Ext,N,0,,
metratech.com/Account,FirstName,N,0,,
metratech.com/Account,CI_Address3,N,0,,
metratech.com/Account,CI_Address2,N,0,,
metratech.com/Account,TransactionCookie,N,0,,
metratech.com/Account,Address1,N,0,,
metratech.com/Account,Address2,N,0,,
metratech.com/Account,Address3,N,0,,
metratech.com/Account,PACSummary,N,9,,
metratech.com/Account,Name_Space,N,0,,
metratech.com/Account,InvoiceLevel,N,8,metratech.com/accountcreation,InvoiceLevel
metratech.com/Account,CCCity,N,0,,
metratech.com/Account,CI_ZipExt,N,0,,
metratech.com/Account,CCardNumber_,N,0,,
metratech.com/Account,CCCountry,N,0,,
metratech.com/Account,PhoneNumber,N,0,,
metratech.com/Account,CI_Company,N,0,,
metratech.com/Account,UCC_Exempt,N,9,,
metratech.com/Account,CI_PhoneNumberExt,N,0,,
metratech.com/Account,_AccountID,N,2,,
metratech.com/Account,Zip,N,0,,
metratech.com/Account,AccountStartDate,N,3,,
metratech.com/Account,Area,Y,0,,
metratech.com/Account,CC_Billing,N,9,,
metratech.com/Account,ApplyAccountTemplate,N,9,,
metratech.com/Account,CI_Email,N,0,,
metratech.com/Account,DunningExempt,N,9,,
metratech.com/Account,CI_State,N,0,,
metratech.com/Account,MiddleInitial,N,0,,
metratech.com/Account,StatementPrint,N,9,,
metratech.com/Account,CI_City,N,0,,
metratech.com/Account,TaxExempt,N,9,,
metratech.com/Account,TaxExemptID,N,0,,
metratech.com/Account,Currency,N,0,,
metratech.com/Account,ConfDetails,N,9,,
metratech.com/Account,CCardInvoiceState,N,0,,
metratech.com/Account,CI_Address1,N,0,,
metratech.com/Account,State,N,0,,
metratech.com/Account,NamePrefix,N,0,,
metratech.com/Account,CurrChargeSummary,N,9,,
metratech.com/Account,Company,N,0,,
metratech.com/Account,CCAddress1,N,0,,
metratech.com/Account,CCAddress2,N,0,,
metratech.com/Account,CCAddress3,N,0,,
metratech.com/Account,TruncateOldSubscriptions,N,9,,
metratech.com/Account,ApplyDefaultSecurityPolicy,N,9,,
metratech.com/Account,AncestorArea,Y,0,,
metratech.com/Account,CCState,N,0,,
metratech.com/Account,CCardHolderName,N,0,,
metratech.com/Account,PaymentStatus,N,8,metratech.com/accountcreation,PaymentStatus
metratech.com/Account,CCardNumberL4D,N,0,,
metratech.com/Account,ZipExt,N,0,,
metratech.com/Account,Pricelist,N,0,,
metratech.com/Account,PaymentTerms,N,2,,
metratech.com/Account,InvoiceFormat,N,8,metratech.com/accountcreation,InvoiceFormat
metratech.com/Account,IPrintDelivery,N,8,metratech.com/accountcreation,InvoiceDelivery
metratech.com/Account,CCZip,N,0,,
metratech.com/Account,Email,N,0,,
metratech.com/Account,SplitID,N,2,,
metratech.com/Account,CI_FirstName,N,0,,
metratech.com/AccountCreation,Pricelist,N,0,,
metratech.com/AccountCreation,SecondDayOfMonth,N,2,,
metratech.com/AccountCreation,CCTYPE,N,0,,
metratech.com/AccountCreation,AccountType,Y,0,,
metratech.com/AccountCreation,TruncateOldSubscriptions,N,9,,
metratech.com/AccountCreation,City,N,0,,
metratech.com/AccountCreation,Address3,N,0,,
metratech.com/AccountCreation,ApplyAccountTemplate,N,9,,
metratech.com/AccountCreation,Billable,N,9,,
metratech.com/AccountCreation,PayerAccountNS,N,0,,
metratech.com/AccountCreation,FirstDayOfMonth,N,2,,
metratech.com/AccountCreation,Email,N,0,,
metratech.com/AccountCreation,StartMonth,N,8,Global,MonthOfTheYear
metratech.com/AccountCreation,DayOfWeek,N,8,Global,DayOfTheWeek
metratech.com/AccountCreation,Folder,N,9,,
metratech.com/AccountCreation,PhoneNumber,N,0,,
metratech.com/AccountCreation,TaxExemptID,N,0,,
metratech.com/AccountCreation,AncestorAccountID,N,2,,
metratech.com/AccountCreation,PayerID,N,2,,
metratech.com/AccountCreation,TransactionCookie,N,0,,
metratech.com/AccountCreation,StatusReasonOther,N,0,,
metratech.com/AccountCreation,FirstName,N,0,,
metratech.com/AccountCreation,StartDay,N,2,,
metratech.com/AccountCreation,SecurityQuestion,N,8,metratech.com/accountcreation,SecurityQuestion
metratech.com/AccountCreation,State,N,0,,
metratech.com/AccountCreation,LastName,N,0,,
metratech.com/AccountCreation,CCardExpiration,N,3,,
metratech.com/AccountCreation,Hierarchy_StartDate,N,3,,
metratech.com/AccountCreation,Address1,N,0,,
metratech.com/AccountCreation,Address2,N,0,,
metratech.com/AccountCreation,SecurityAnswer,N,0,,
metratech.com/AccountCreation,Company,N,0,,
metratech.com/AccountCreation,AccountEndDate,N,3,,
metratech.com/AccountCreation,TaxExempt,N,9,,
metratech.com/AccountCreation,ActionType,Y,8,metratech.com/accountcreation,ActionType
metratech.com/AccountCreation,Country,N,8,Global,CountryName
metratech.com/AccountCreation,ApplyDefaultSecurityPolicy,N,9,,
metratech.com/AccountCreation,CCardHolderName,N,0,,
metratech.com/AccountCreation,Hierarchy_EndDate,N,3,,
metratech.com/AccountCreation,UsageCycleType,N,8,metratech.com/BillingCycle,UsageCycleType
metratech.com/AccountCreation,ContactType,N,8,metratech.com/accountcreation,ContactType
metratech.com/AccountCreation,StartYear,N,2,,
metratech.com/AccountCreation,Language,N,8,Global,LanguageCode
metratech.com/AccountCreation,FacsimileTelephoneNumber,N,0,,
metratech.com/AccountCreation,Currency,N,0,,
metratech.com/AccountCreation,AncestorAccount,N,0,,
metratech.com/AccountCreation,CompanyName,N,0,,
metratech.com/SystemAccountCreation,phonenumber,N,0,,
metratech.com/SystemAccountCreation,billable,N,9,,
metratech.com/SystemAccountCreation,ancestorAccountID,N,2,,
metratech.com/SystemAccountCreation,ancestorAccountNS,N,0,,
metratech.com/SystemAccountCreation,taxexempt,N,9,,
metratech.com/SystemAccountCreation,transactioncookie,N,0,,
metratech.com/SystemAccountCreation,ContactType,N,8,metratech.com/accountcreation,ContactType
metratech.com/SystemAccountCreation,FirstName,N,0,,
metratech.com/SystemAccountCreation,StartDay,N,2,,
metratech.com/SystemAccountCreation,SecurityQuestion,N,8,metratech.com/accountcreation,SecurityQuestion
metratech.com/SystemAccountCreation,state,N,0,,
metratech.com/SystemAccountCreation,LastName,N,0,,
metratech.com/SystemAccountCreation,hierarchy_startdate,N,3,,
metratech.com/SystemAccountCreation,address1,N,0,,
metratech.com/SystemAccountCreation,address2,N,0,,
metratech.com/SystemAccountCreation,SecurityAnswer,N,0,,
metratech.com/SystemAccountCreation,Company,N,0,,
metratech.com/SystemAccountCreation,accountenddate,N,3,,
metratech.com/SystemAccountCreation,ActionType,Y,8,metratech.com/accountcreation,ActionType
metratech.com/SystemAccountCreation,country,N,8,Global,CountryName
metratech.com/SystemAccountCreation,ApplyDefaultSecurityPolicy,N,9,,
metratech.com/SystemAccountCreation,hierarchy_enddate,N,3,,
metratech.com/SystemAccountCreation,UsageCycleType,N,8,metratech.com/BillingCycle,UsageCycleType
metratech.com/SystemAccountCreation,LoginApplication,Y,8,metratech.com/accountcreation,LoginApplication
metratech.com/SystemAccountCreation,StartYear,N,2,,
metratech.com/SystemAccountCreation,pricelist,N,0,,
metratech.com/SystemAccountCreation,FacsimileTelephoneNumber,N,0,,
metratech.com/SystemAccountCreation,currency,N,0,,
metratech.com/SystemAccountCreation,ancestorAccount,N,0,,
metratech.com/SystemAccountCreation,zip,N,0,,
metratech.com/SystemAccountCreation,TaxExemptID,N,0,,
metratech.com/SystemAccountCreation,UserName,N,0,,
metratech.com/SystemAccountCreation,StartMonth,N,8,Global,MonthOfTheYear
metratech.com/SystemAccountCreation,timezoneoffset,N,7,,
metratech.com/SystemAccountCreation,accountstartdate,N,3,,
metratech.com/SystemAccountCreation,Operation,Y,8,metratech.com,operation
metratech.com/SystemAccountCreation,_Accountid,N,2,,
metratech.com/SystemAccountCreation,Password_,N,0,,
metratech.com/SystemAccountCreation,MiddleInitial,N,0,,
metratech.com/SystemAccountCreation,timezoneID,N,8,Global,TimeZoneID
metratech.com/SystemAccountCreation,StatusReason,N,8,metratech.com/accountcreation,StatusReason
metratech.com/SystemAccountCreation,ApplyAccountTemplate,N,9,,
metratech.com/SystemAccountCreation,StatusReasonOther,N,0,,
metratech.com/SystemAccountCreation,InvoiceMethod,N,8,metratech.com/accountcreation,InvoiceMethod
metratech.com/AccountCredit,credit_charge_code,N,8,intercall.com/ConfCommon,ChargeCode
metratech.com/AccountCredit,ResolveWithAccountIDFlag,N,9,,
metratech.com/AccountCredit,RequestID,Y,11,,
metratech.com/AccountCredit,Payer,N,0,,
metratech.com/AccountCredit,Issuer,Y,0,,
metratech.com/AccountCredit,Status,Y,0,,
metratech.com/AccountCredit,Reason,Y,8,metratech.com,SubscriberCreditAccountRequestReason
metratech.com/AccountCredit,ContentionSessionID,Y,0,,
metratech.com/AccountCredit,CreditTime,Y,3,,
metratech.com/AccountCredit,IgnorePaymentRedirection,N,9,,
metratech.com/AccountCredit,AccountingCode,N,0,,
metratech.com/AccountCredit,Namespace,N,0,,
metratech.com/AccountCredit,CreditAmount,Y,7,,
metratech.com/AccountCredit,_Currency,Y,0,,
